;product_id;product_category;care_label;main_prod_cat;log_parse_cat;raw_data;parsed;clean_data;len_raw_clean_text;test_length;rebuild_text;len_rebuild;test_test_pc;test_missing_weight
351;#8031;TSHIRT;100% polyester, 235 g/m2.;TSHIRT;True;100% polyester, 235 g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};100% polyester, 235 g/m2.;25;True;main_0 100% polyester, 235 g/m2.;32;0;0
352;#8034;JACKET;100% polyester, 235 g/m2.;JACKET;True;100% polyester, 235 g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};100% polyester, 235 g/m2.;25;True;main_0 100% polyester, 235 g/m2.;32;0;0
353;#8035;JACKET;Main: 100% polyester, 235 g/m².;JACKET;True;Main: 100% polyester, 235 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};main 100% polyester, 235 g/m2.;30;True;main_0 100% polyester, 235 g/m2.;32;0;0
354;#8036;JACKET;Main: 100% polyester, 235 g/m².;JACKET;True;Main: 100% polyester, 235 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};main 100% polyester, 235 g/m2.;30;True;main_0 100% polyester, 235 g/m2.;32;0;0
355;#8037;TSHIRT;Main: 100% polyester, 235 g/m².;TSHIRT;True;Main: 100% polyester, 235 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};main 100% polyester, 235 g/m2.;30;True;main_0 100% polyester, 235 g/m2.;32;0;0
356;#8039;SWEATER/HOODIE;Main: 100% polyester, 235 g/m².;SWEATER;True;Main: 100% polyester, 235 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};main 100% polyester, 235 g/m2.;30;True;main_0 100% polyester, 235 g/m2.;32;0;0
357;#8041;SWEATER/HOODIE;Main: 100% polyester, 210g/m2.;SWEATER;True;Main: 100% polyester, 210g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 210, 'Test_pc': True}}};main 100% polyester, 210g/m2.;29;True;main_0 100% polyester, 210 g/m2.;32;0;0
358;#8042;JACKET;100% polyester mesh fleece, 210 g/m².;JACKET;True;100% polyester mesh fleece, 210 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': None, 'Test_pc': True}}};100% polyester mesh fleece, 210 g/m2.;37;False;main_0 100% polyester.;22;0;1
359;#8044;SWEATER/HOODIE;Main face: 71% recycled polyester, 25% polyester, 4% elastane, Main backing: 95% recycled polyester, 5% elastane, 388 g/m². Contrast: 95% recycled polyester, 5% elastane 290 g/m². Pocket lining: 100% polyester, 69 g/m². ;SWEATER;True;Main face: 71% recycled polyester, 25% polyester, 4% elastane, Main backing: 95% recycled polyester, 5% elastane, 388 g/m². Contrast: 95% recycled polyester, 5% elastane 290 g/m². Pocket lining: 100% polyester, 69 g/m². ;{'default': {'Main face_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 71.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 25.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 4.0, 'material_class': ['elastane']}], 'Weight': None, 'Test_pc': True}, 'Main backing_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 95.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 5.0, 'material_class': ['elastane']}], 'Weight': 388, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 95.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 5.0, 'material_class': ['elastane']}], 'Weight': 290, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 69, 'Test_pc': True}}};main face 71% recycled polyester, 25% polyester, 4% elastane, main backing 95% recycled polyester, 5% elastane, 388 g/m2. contrast 95% recycled polyester, 5% elastane 290 g/m2. pocket lining 100% polyester, 69 g/m2.;215;True;main face_0 71% recycled polyester, 25% polyester, 4% elastane. main backing_0 95% recycled polyester, 5% elastane, 388 g/m2. contrast_0 95% recycled polyester, 5% elastane, 290 g/m2. pocket lining_0 100% polyester, 69 g/m2.;224;0;1
360;#8045;JACKET;Main face: 71% recycled polyester, 25% polyester, 4% elastane, Main backing: 95% recycled polyester, 5% elastane, 388 g/m². Contrast: 95% recycled polyester, 5% elastane 290 g/m². Pocket lining: 100% polyester, 69 g/m². ;JACKET;True;Main face: 71% recycled polyester, 25% polyester, 4% elastane, Main backing: 95% recycled polyester, 5% elastane, 388 g/m². Contrast: 95% recycled polyester, 5% elastane 290 g/m². Pocket lining: 100% polyester, 69 g/m². ;{'default': {'Main face_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 71.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 25.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 4.0, 'material_class': ['elastane']}], 'Weight': None, 'Test_pc': True}, 'Main backing_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 95.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 5.0, 'material_class': ['elastane']}], 'Weight': 388, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 95.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 5.0, 'material_class': ['elastane']}], 'Weight': 290, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 69, 'Test_pc': True}}};main face 71% recycled polyester, 25% polyester, 4% elastane, main backing 95% recycled polyester, 5% elastane, 388 g/m2. contrast 95% recycled polyester, 5% elastane 290 g/m2. pocket lining 100% polyester, 69 g/m2.;215;True;main face_0 71% recycled polyester, 25% polyester, 4% elastane. main backing_0 95% recycled polyester, 5% elastane, 388 g/m2. contrast_0 95% recycled polyester, 5% elastane, 290 g/m2. pocket lining_0 100% polyester, 69 g/m2.;224;0;1
361;#8047;SWEATER/HOODIE;100% polyester, 210 g/m2.;SWEATER;True;100% polyester, 210 g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 210, 'Test_pc': True}}};100% polyester, 210 g/m2.;25;True;main_0 100% polyester, 210 g/m2.;32;0;0
362;#8057;SWEATER/HOODIE;Main fabric: 48% Repreve® polyester, 52% recycled polyester, 255 g/m2.;SWEATER;True;Main fabric: 48% Repreve® polyester, 52% recycled polyester, 255 g/m2.;{'default': {'Main fabric_0': {'Materials': [{'material_full': 'repreve polyester', 'percentage': 48.0, 'material_class': ['polyester']}, {'material_full': 'recycled polyester', 'percentage': 52.0, 'material_class': ['polyester']}], 'Weight': 255, 'Test_pc': True}}};main fabric 48% repreve® polyester, 52% recycled polyester, 255 g/m2.;69;True;main fabric_0 48% repreve polyester, 52% recycled polyester, 255 g/m2.;70;0;0
363;#8058;SWEATER/HOODIE;Main: 48% REPREVE® recycled polyester, 52% recycled polyester, 256 g/m². Pocket lining: 100% polyester, 69 g/m². ;SWEATER;True;Main: 48% REPREVE® recycled polyester, 52% recycled polyester, 256 g/m². Pocket lining: 100% polyester, 69 g/m². ;{'default': {'Main_0': {'Materials': [{'material_full': 'repreve recycled polyester', 'percentage': 48.0, 'material_class': ['polyester']}, {'material_full': 'recycled polyester', 'percentage': 52.0, 'material_class': ['polyester']}], 'Weight': 256, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 69, 'Test_pc': True}}};main 48% repreve® recycled polyester, 52% recycled polyester, 256 g/m2. pocket lining 100% polyester, 69 g/m2.;110;True;main_0 48% repreve recycled polyester, 52% recycled polyester, 256 g/m2. pocket lining_0 100% polyester, 69 g/m2.;113;0;0
364;#8059;JACKET;Main fabric: 48% Repreve® polyester, 52% recycled polyester, 255 g/m2.;JACKET;True;Main fabric: 48% Repreve® polyester, 52% recycled polyester, 255 g/m2.;{'default': {'Main fabric_0': {'Materials': [{'material_full': 'repreve polyester', 'percentage': 48.0, 'material_class': ['polyester']}, {'material_full': 'recycled polyester', 'percentage': 52.0, 'material_class': ['polyester']}], 'Weight': 255, 'Test_pc': True}}};main fabric 48% repreve® polyester, 52% recycled polyester, 255 g/m2.;69;True;main fabric_0 48% repreve polyester, 52% recycled polyester, 255 g/m2.;70;0;0
365;#8070;SWEATER/HOODIE;"Polartec®: 61% recycled polyester, 39% polyester, 207 g/m2. 
Mesh: 100% polyester, 69 g/m2.
";SWEATER;True;"Polartec®: 61% recycled polyester, 39% polyester, 207 g/m2. 
Mesh: 100% polyester, 69 g/m2.
";{'default': {'Polartec®_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 207, 'Test_pc': True}, 'Mesh_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 69, 'Test_pc': True}}};polartec® 61% recycled polyester, 39% polyester, 207 g/m2. mesh 100% polyester, 69 g/m2.;88;True;polartec®_0 61% recycled polyester, 39% polyester, 207 g/m2. mesh_0 100% polyester, 69 g/m2.;92;0;0
366;#8073;JACKET;100% polyester, 235 g/m2.;JACKET;True;100% polyester, 235 g/m2.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};100% polyester, 235 g/m2.;25;True;main_0 100% polyester, 235 g/m2.;32;0;0
367;#8075;SWEATER/HOODIE;"Polartec®: 61% recycled polyester, 39% polyester, 207 g/m2. 
Mesh: 100% polyester, 69 g/m2.
";SWEATER;True;"Polartec®: 61% recycled polyester, 39% polyester, 207 g/m2. 
Mesh: 100% polyester, 69 g/m2.
";{'default': {'Polartec®_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 61.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 39.0, 'material_class': ['polyester']}], 'Weight': 207, 'Test_pc': True}, 'Mesh_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 69, 'Test_pc': True}}};polartec® 61% recycled polyester, 39% polyester, 207 g/m2. mesh 100% polyester, 69 g/m2.;88;True;polartec®_0 61% recycled polyester, 39% polyester, 207 g/m2. mesh_0 100% polyester, 69 g/m2.;92;0;0
368;#8077;JACKET;100% polyester, 235 g/m².;JACKET;True;100% polyester, 235 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 235, 'Test_pc': True}}};100% polyester, 235 g/m2.;25;True;main_0 100% polyester, 235 g/m2.;32;0;0
369;#8101;JACKET;Main: 100% polyamide 67 g/m². Reinforcement: 88% CORDURA® polyamide, 12% elastane, 270 g/m². Contrast: 90% polyester, 10% elastane, 220 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 140 g/m². Pocket lining: 100% polyester, 215 g/m². ;JACKET;True;Main: 100% polyamide 67 g/m². Reinforcement: 88% CORDURA® polyamide, 12% elastane, 270 g/m². Contrast: 90% polyester, 10% elastane, 220 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 140 g/m². Pocket lining: 100% polyester, 215 g/m². ;{'default': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 67, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 88.0, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 12.0, 'material_class': ['elastane']}], 'Weight': 270, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 220, 'Test_pc': True}, 'Cuff stretch_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 253, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': '37.5 polyester', 'percentage': 50.0, 'material_class': ['polyester']}, {'material_full': 'repreve recycled polyester', 'percentage': 35.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 15.0, 'material_class': ['polyester']}], 'Weight': 140, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}}};main 100% polyamide 67 g/m2. reinforcement 88% cordura® polyamide, 12% elastane, 270 g/m2. contrast 90% polyester, 10% elastane, 220 g/m2. cuff stretch 90% polyester 10% elastane, 253 g/m2. insulation 50% 37.5® polyester, 35% repreve® recycled polyester, 15% polyester, 140 g/m2. pocket lining 100% polyester, 215 g/m2.;319;True;main_0 100% polyamide, 67 g/m2. reinforcement_0 88% cordura polyamide, 12% elastane, 270 g/m2. contrast_0 90% polyester, 10% elastane, 220 g/m2. cuff stretch_0 90% polyester, 10% elastane, 253 g/m2. insulation_0 50% 37.5 polyester, 35% repreve recycled polyester, 15% polyester, 140 g/m2. pocket lining_0 100% polyester, 215 g/m2.;330;0;0
370;#8102;JACKET;"Main: 97% Recycled Polyamide, 3% PU.                                                                 Lining: 100% Recycled polyamide.            
Insulation: 100% Recycled Polyester (60% Sorona® Polyester, 40% Polyester)";JACKET;True;"Main: 97% Recycled Polyamide, 3% PU.                                                                 Lining: 100% Recycled polyamide.            
Insulation: 100% Recycled Polyester (60% Sorona® Polyester, 40% Polyester)";{'default': {'Main_0': {'Materials': [{'material_full': 'recycled polyamide', 'percentage': 97.0, 'material_class': ['polyamide']}, {'material_full': 'pu', 'percentage': 3.0, 'material_class': ['pu']}], 'Weight': None, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'recycled polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': None, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 100.0, 'material_class': ['polyester']}, {'material_full': 'sorona polyester', 'percentage': 60.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 40.0, 'material_class': ['polyester']}], 'Weight': None, 'Test_pc': False}}};main 97% recycled polyamide, 3% pu. lining 100% recycled polyamide. insulation 100% recycled polyester 60% sorona® polyester, 40% polyester;139;True;main_0 97% recycled polyamide, 3% pu. lining_0 100% recycled polyamide. insulation_0 100% recycled polyester, 60% sorona polyester, 40% polyester.;146;1;3
371;#8107;JACKET;Main: 100% polyamide 67 g/m². Reinforcement: 88% CORDURA® polyamide, 12% elastane, 270 g/m². Contrast: 90% polyester, 10% elastane, 220 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 140 g/m². Pocket lining: 100% polyester, 215 g/m². ;JACKET;True;Main: 100% polyamide 67 g/m². Reinforcement: 88% CORDURA® polyamide, 12% elastane, 270 g/m². Contrast: 90% polyester, 10% elastane, 220 g/m². Cuff stretch: 90% polyester 10% elastane, 253 g/m².  Insulation: 50% 37.5® polyester, 35% REPREVE® recycled polyester, 15% polyester, 140 g/m². Pocket lining: 100% polyester, 215 g/m². ;{'default': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 67, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 88.0, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 12.0, 'material_class': ['elastane']}], 'Weight': 270, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 220, 'Test_pc': True}, 'Cuff stretch_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 253, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': '37.5 polyester', 'percentage': 50.0, 'material_class': ['polyester']}, {'material_full': 'repreve recycled polyester', 'percentage': 35.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 15.0, 'material_class': ['polyester']}], 'Weight': 140, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}}};main 100% polyamide 67 g/m2. reinforcement 88% cordura® polyamide, 12% elastane, 270 g/m2. contrast 90% polyester, 10% elastane, 220 g/m2. cuff stretch 90% polyester 10% elastane, 253 g/m2. insulation 50% 37.5® polyester, 35% repreve® recycled polyester, 15% polyester, 140 g/m2. pocket lining 100% polyester, 215 g/m2.;319;True;main_0 100% polyamide, 67 g/m2. reinforcement_0 88% cordura polyamide, 12% elastane, 270 g/m2. contrast_0 90% polyester, 10% elastane, 220 g/m2. cuff stretch_0 90% polyester, 10% elastane, 253 g/m2. insulation_0 50% 37.5 polyester, 35% repreve recycled polyester, 15% polyester, 140 g/m2. pocket lining_0 100% polyester, 215 g/m2.;330;0;0
372;#8133;JACKET;Material: Main: 100% polyester 150 g/m². Contrast: 90% polyester, 10% elastane 250 g/m². Reinforcement: 88% polyamide CORDURA® 12% elastane  275 g/m². Lining: 100% polyamide 65 g/m². Padding: 100% polyester, 90% of the isolation is made of Repreve® Polyester 80 g/m².;JACKET;True;Material: Main: 100% polyester 150 g/m². Contrast: 90% polyester, 10% elastane 250 g/m². Reinforcement: 88% polyamide CORDURA® 12% elastane  275 g/m². Lining: 100% polyamide 65 g/m². Padding: 100% polyester, 90% of the isolation is made of Repreve® Polyester 80 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 150, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 250, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'polyamide cordura', 'percentage': 88.0, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 12.0, 'material_class': ['elastane']}], 'Weight': 275, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 65, 'Test_pc': True}, 'Padding_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}, {'material_full': 'of the', 'percentage': 90.0, 'material_class': []}], 'Weight': None, 'Test_pc': False}}};material main 100% polyester 150 g/m2. contrast 90% polyester, 10% elastane 250 g/m2. reinforcement 88% polyamide cordura® 12% elastane 275 g/m2. lining 100% polyamide 65 g/m2. padding 100% polyester, 90% of the isolation is made of repreve® polyester 80 g/m2.;260;False;main_0 100% polyester, 150 g/m2. contrast_0 90% polyester, 10% elastane, 250 g/m2. reinforcement_0 88% polyamide cordura, 12% elastane, 275 g/m2. lining_0 100% polyamide, 65 g/m2. padding_0 100% polyester, 90% of the.;217;1;1
373;#8134;JACKET;Main: 100% polyester 150 g/m². Contrast: 90% polyester, 10% elastane, 253 g/m².  Reinforcement: 88% CORDURA® polyamide 12%, elastane 275 g/m². Lining: 100% solution dyed polyamide 65 g/m². Insulation: 90% REPREVE® recycled polyester, 10% polyester, 180 g/m². Pocket lining: 100% polyester, 215 g/m².;JACKET;True;Main: 100% polyester 150 g/m². Contrast: 90% polyester, 10% elastane, 253 g/m².  Reinforcement: 88% CORDURA® polyamide 12%, elastane 275 g/m². Lining: 100% solution dyed polyamide 65 g/m². Insulation: 90% REPREVE® recycled polyester, 10% polyester, 180 g/m². Pocket lining: 100% polyester, 215 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 150, 'Test_pc': True}, 'Contrast_0': {'Materials': [{'material_full': 'polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 10.0, 'material_class': ['elastane']}], 'Weight': 253, 'Test_pc': True}, 'Reinforcement_0': {'Materials': [{'material_full': 'cordura polyamide', 'percentage': 88.0, 'material_class': ['polyamide']}, {'material_full': 'elastane', 'percentage': 12.0, 'material_class': ['elastane']}], 'Weight': 275, 'Test_pc': True}, 'Lining_0': {'Materials': [{'material_full': 'solution dyed polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 65, 'Test_pc': True}, 'Insulation_0': {'Materials': [{'material_full': 'repreve recycled polyester', 'percentage': 90.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 10.0, 'material_class': ['polyester']}], 'Weight': 180, 'Test_pc': True}, 'Pocket lining_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 215, 'Test_pc': True}}};main 100% polyester 150 g/m2. contrast 90% polyester, 10% elastane, 253 g/m2. reinforcement 88% cordura® polyamide 12%, elastane 275 g/m2. lining 100% solution dyed polyamide 65 g/m2. insulation 90% repreve® recycled polyester, 10% polyester, 180 g/m2. pocket lining 100% polyester, 215 g/m2.;292;True;main_0 100% polyester, 150 g/m2. contrast_0 90% polyester, 10% elastane, 253 g/m2. reinforcement_0 88% cordura polyamide, 12% elastane, 275 g/m2. lining_0 100% solution dyed polyamide, 65 g/m2. insulation_0 90% repreve recycled polyester, 10% polyester, 180 g/m2. pocket lining_0 100% polyester, 215 g/m2.;305;0;0
374;#8200;JACKET;100% Polyester, 190 g/m².;JACKET;True;100% Polyester, 190 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 190, 'Test_pc': True}}};100% polyester, 190 g/m2.;25;True;main_0 100% polyester, 190 g/m2.;32;0;0
375;#8201;PANTS;100% Polyester, 190 g/m².;PANTS;True;100% Polyester, 190 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 190, 'Test_pc': True}}};100% polyester, 190 g/m2.;25;True;main_0 100% polyester, 190 g/m2.;32;0;0
376;#8233;JACKET;100% Polyester tricot, 220 g/m².;JACKET;True;100% Polyester tricot, 220 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester tricot', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 220, 'Test_pc': True}}};100% polyester tricot, 220 g/m2.;32;True;main_0 100% polyester tricot, 220 g/m2.;39;0;0
377;#8243;PANTS;100% Polyester, 220 g/m².;PANTS;True;100% Polyester, 220 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': 220, 'Test_pc': True}}};100% polyester, 220 g/m2.;25;True;main_0 100% polyester, 220 g/m2.;32;0;0
378;#8261;JACKET;Main: 100% polyester, 256 g/m². Coating: 100% polyurethane.;JACKET;True;Main: 100% polyester, 256 g/m². Coating: 100% polyurethane.;{'default': {'Main_0': {'Materials': [{'material_full': 'polyester coating', 'percentage': 100.0, 'material_class': ['polyester']}, {'material_full': 'polyurethane', 'percentage': 100.0, 'material_class': ['polyurethane']}], 'Weight': 256, 'Test_pc': False}}};main 100% polyester, 256 g/m2. coating 100% polyurethane.;57;True;main_0 100% polyester coating, 100% polyurethane, 256 g/m2.;59;1;0
379;#8267;PANTS;Main: 100% PU laminated Polyester.;PANTS;True;Main: 100% PU laminated Polyester.;{'default': {'Main_0': {'Materials': [{'material_full': 'pu laminated polyester', 'percentage': 100.0, 'material_class': ['polyester', 'pu']}], 'Weight': None, 'Test_pc': True}}};main 100% pu laminated polyester.;33;True;main_0 100% pu laminated polyester.;35;0;1
380;#8269;PANTS;100% PU laminated Polyester.;PANTS;True;100% PU laminated Polyester.;{'default': {'Main_0': {'Materials': [{'material_full': 'pu laminated polyester', 'percentage': 100.0, 'material_class': ['polyester', 'pu']}], 'Weight': None, 'Test_pc': True}}};100% pu laminated polyester.;28;True;main_0 100% pu laminated polyester.;35;0;1
381;#8378;WORKWEAR/COVERALL;100% polyamide 130 g/m².;WORKWEAR;True;100% polyamide 130 g/m².;{'default': {'Main_0': {'Materials': [{'material_full': 'polyamide', 'percentage': 100.0, 'material_class': ['polyamide']}], 'Weight': 130, 'Test_pc': True}}};100% polyamide 130 g/m2.;24;True;main_0 100% polyamide, 130 g/m2.;32;0;0
382;#8400;SWEATER/HOODIE;C0 finish. 49% recycled polyester, 31% polyester, 20% Polyamide, 290G . 5000 g/M2 breathability. Stretchy interlock fabric. Rib: 98% Recycled Polyester, 2% Elastane Mesh: 100% Polyester;SWEATER;True;C0 finish. 49% recycled polyester, 31% polyester, 20% Polyamide, 290G . 5000 g/M2 breathability. Stretchy interlock fabric. Rib: 98% Recycled Polyester, 2% Elastane Mesh: 100% Polyester;{'default': {'Main_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 49.0, 'material_class': ['polyester']}, {'material_full': 'polyester', 'percentage': 31.0, 'material_class': ['polyester']}, {'material_full': 'polyamide 290g breathability stretchy interlock fabric rib', 'percentage': 20.0, 'material_class': ['polyamide']}, {'material_full': 'recycled polyester', 'percentage': 98.0, 'material_class': ['polyester']}, {'material_full': 'elastane', 'percentage': 2.0, 'material_class': ['elastane']}], 'Weight': 5000, 'Test_pc': False}, 'Mesh_0': {'Materials': [{'material_full': 'polyester', 'percentage': 100.0, 'material_class': ['polyester']}], 'Weight': None, 'Test_pc': True}}};c0 finish. 49% recycled polyester, 31% polyester, 20% polyamide, 290g . 5000 g/m2 breathability. stretchy interlock fabric. rib 98% recycled polyester, 2% elastane mesh 100% polyester;183;True;main_0 49% recycled polyester, 31% polyester, 20% polyamide 290g breathability stretchy interlock fabric rib, 98% recycled polyester, 2% elastane, 5000 g/m2. mesh_0 100% polyester.;180;1;1
383;#8404;JACKET;"Main Material: 97% Recycled Polyester 3% Elastane, 295 g Contrast;";JACKET;True;"Main Material: 97% Recycled Polyester 3% Elastane, 295 g Contrast;";{'default': {'Main_0': {'Materials': [{'material_full': 'recycled polyester', 'percentage': 97.0, 'material_class': ['polyester']}, {'material_full': 'elastane 295 g contrast', 'percentage': 3.0, 'material_class': ['elastane']}], 'Weight': None, 'Test_pc': True}}};main material 97% recycled polyester 3% elastane, 295 g contrast;64;True;main_0 97% recycled polyester, 3% elastane 295 g contrast.;58;0;1
